"frequency";"r dbJPM";"i dbJPM"
5.5875e+09;-2.32367e-05;0
5.58765e+09;-2.32698e-05;0
5.5878e+09;-2.33028e-05;0
5.58795e+09;-2.3336e-05;0
5.5881e+09;-2.33692e-05;0
5.58825e+09;-2.34025e-05;0
5.5884e+09;-2.34358e-05;0
5.58855e+09;-2.34693e-05;0
5.5887e+09;-2.35027e-05;0
5.58885e+09;-2.35363e-05;0
5.589e+09;-2.35699e-05;0
5.58915e+09;-2.36036e-05;0
5.5893e+09;-2.36374e-05;0
5.58945e+09;-2.36712e-05;0
5.5896e+09;-2.37051e-05;0
5.58975e+09;-2.3739e-05;0
5.5899e+09;-2.37731e-05;0
5.59005e+09;-2.38072e-05;0
5.5902e+09;-2.38413e-05;0
5.59035e+09;-2.38756e-05;0
5.5905e+09;-2.39099e-05;0
5.59065e+09;-2.39442e-05;0
5.5908e+09;-2.39787e-05;0
5.59095e+09;-2.40132e-05;0
5.5911e+09;-2.40478e-05;0
5.59125e+09;-2.40824e-05;0
5.5914e+09;-2.41172e-05;0
5.59155e+09;-2.4152e-05;0
5.5917e+09;-2.41868e-05;0
5.59185e+09;-2.42218e-05;0
5.592e+09;-2.42568e-05;0
5.59215e+09;-2.42919e-05;0
5.5923e+09;-2.4327e-05;0
5.59245e+09;-2.43623e-05;0
5.5926e+09;-2.43975e-05;0
5.59275e+09;-2.44329e-05;0
5.5929e+09;-2.44684e-05;0
5.59305e+09;-2.45039e-05;0
5.5932e+09;-2.45395e-05;0
5.59335e+09;-2.45751e-05;0
5.5935e+09;-2.46109e-05;0
5.59365e+09;-2.46467e-05;0
5.5938e+09;-2.46826e-05;0
5.59395e+09;-2.47185e-05;0
5.5941e+09;-2.47545e-05;0
5.59425e+09;-2.47906e-05;0
5.5944e+09;-2.48268e-05;0
5.59455e+09;-2.48631e-05;0
5.5947e+09;-2.48994e-05;0
5.59485e+09;-2.49358e-05;0
5.595e+09;-2.49723e-05;0
5.59515e+09;-2.50088e-05;0
5.5953e+09;-2.50455e-05;0
5.59545e+09;-2.50822e-05;0
5.5956e+09;-2.5119e-05;0
5.59575e+09;-2.51558e-05;0
5.5959e+09;-2.51928e-05;0
5.59605e+09;-2.52298e-05;0
5.5962e+09;-2.52669e-05;0
5.59635e+09;-2.5304e-05;0
5.5965e+09;-2.53413e-05;0
5.59665e+09;-2.53786e-05;0
5.5968e+09;-2.5416e-05;0
5.59695e+09;-2.54535e-05;0
5.5971e+09;-2.5491e-05;0
5.59725e+09;-2.55287e-05;0
5.5974e+09;-2.55664e-05;0
5.59755e+09;-2.56042e-05;0
5.5977e+09;-2.5642e-05;0
5.59785e+09;-2.568e-05;0
5.598e+09;-2.5718e-05;0
5.59815e+09;-2.57561e-05;0
5.5983e+09;-2.57943e-05;0
5.59845e+09;-2.58326e-05;0
5.5986e+09;-2.58709e-05;0
5.59875e+09;-2.59093e-05;0
5.5989e+09;-2.59479e-05;0
5.59905e+09;-2.59864e-05;0
5.5992e+09;-2.60251e-05;0
5.59935e+09;-2.60639e-05;0
5.5995e+09;-2.61027e-05;0
5.59965e+09;-2.61416e-05;0
5.5998e+09;-2.61806e-05;0
5.59995e+09;-2.62197e-05;0
5.6001e+09;-2.62589e-05;0
5.60025e+09;-2.62981e-05;0
5.6004e+09;-2.63375e-05;0
5.60055e+09;-2.63769e-05;0
5.6007e+09;-2.64164e-05;0
5.60085e+09;-2.64559e-05;0
5.601e+09;-2.64956e-05;0
5.60115e+09;-2.65354e-05;0
5.6013e+09;-2.65752e-05;0
5.60145e+09;-2.66151e-05;0
5.6016e+09;-2.66551e-05;0
5.60175e+09;-2.66952e-05;0
5.6019e+09;-2.67354e-05;0
5.60205e+09;-2.67756e-05;0
5.6022e+09;-2.6816e-05;0
5.60235e+09;-2.68564e-05;0
5.6025e+09;-2.68969e-05;0
5.60265e+09;-2.69375e-05;0
5.6028e+09;-2.69782e-05;0
5.60295e+09;-2.7019e-05;0
5.6031e+09;-2.70599e-05;0
5.60325e+09;-2.71008e-05;0
5.6034e+09;-2.71419e-05;0
5.60355e+09;-2.7183e-05;0
5.6037e+09;-2.72242e-05;0
5.60385e+09;-2.72655e-05;0
5.604e+09;-2.73069e-05;0
5.60415e+09;-2.73484e-05;0
5.6043e+09;-2.739e-05;0
5.60445e+09;-2.74317e-05;0
5.6046e+09;-2.74734e-05;0
5.60475e+09;-2.75153e-05;0
5.6049e+09;-2.75572e-05;0
5.60505e+09;-2.75992e-05;0
5.6052e+09;-2.76413e-05;0
5.60535e+09;-2.76835e-05;0
5.6055e+09;-2.77258e-05;0
5.60565e+09;-2.77682e-05;0
5.6058e+09;-2.78107e-05;0
5.60595e+09;-2.78533e-05;0
5.6061e+09;-2.7896e-05;0
5.60625e+09;-2.79387e-05;0
5.6064e+09;-2.79816e-05;0
5.60655e+09;-2.80245e-05;0
5.6067e+09;-2.80676e-05;0
5.60685e+09;-2.81107e-05;0
5.607e+09;-2.81539e-05;0
5.60715e+09;-2.81972e-05;0
5.6073e+09;-2.82407e-05;0
5.60745e+09;-2.82842e-05;0
5.6076e+09;-2.83278e-05;0
5.60775e+09;-2.83715e-05;0
5.6079e+09;-2.84153e-05;0
5.60805e+09;-2.84592e-05;0
5.6082e+09;-2.85032e-05;0
5.60835e+09;-2.85472e-05;0
5.6085e+09;-2.85914e-05;0
5.60865e+09;-2.86357e-05;0
5.6088e+09;-2.86801e-05;0
5.60895e+09;-2.87246e-05;0
5.6091e+09;-2.87691e-05;0
5.60925e+09;-2.88138e-05;0
5.6094e+09;-2.88586e-05;0
5.60955e+09;-2.89034e-05;0
5.6097e+09;-2.89484e-05;0
5.60985e+09;-2.89935e-05;0
5.61e+09;-2.90386e-05;0
5.61015e+09;-2.90839e-05;0
5.6103e+09;-2.91293e-05;0
5.61045e+09;-2.91747e-05;0
5.6106e+09;-2.92203e-05;0
5.61075e+09;-2.9266e-05;0
5.6109e+09;-2.93117e-05;0
5.61105e+09;-2.93576e-05;0
5.6112e+09;-2.94036e-05;0
5.61135e+09;-2.94497e-05;0
5.6115e+09;-2.94958e-05;0
5.61165e+09;-2.95421e-05;0
5.6118e+09;-2.95885e-05;0
5.61195e+09;-2.9635e-05;0
5.6121e+09;-2.96816e-05;0
5.61225e+09;-2.97283e-05;0
5.6124e+09;-2.97751e-05;0
5.61255e+09;-2.9822e-05;0
5.6127e+09;-2.9869e-05;0
5.61285e+09;-2.99161e-05;0
5.613e+09;-2.99633e-05;0
5.61315e+09;-3.00106e-05;0
5.6133e+09;-3.00581e-05;0
5.61345e+09;-3.01056e-05;0
5.6136e+09;-3.01533e-05;0
5.61375e+09;-3.0201e-05;0
5.6139e+09;-3.02489e-05;0
5.61405e+09;-3.02968e-05;0
5.6142e+09;-3.03449e-05;0
5.61435e+09;-3.03931e-05;0
5.6145e+09;-3.04414e-05;0
5.61465e+09;-3.04898e-05;0
5.6148e+09;-3.05383e-05;0
5.61495e+09;-3.05869e-05;0
5.6151e+09;-3.06357e-05;0
5.61525e+09;-3.06845e-05;0
5.6154e+09;-3.07335e-05;0
5.61555e+09;-3.07825e-05;0
5.6157e+09;-3.08317e-05;0
5.61585e+09;-3.0881e-05;0
5.616e+09;-3.09304e-05;0
5.61615e+09;-3.09799e-05;0
5.6163e+09;-3.10295e-05;0
5.61645e+09;-3.10793e-05;0
5.6166e+09;-3.11291e-05;0
5.61675e+09;-3.11791e-05;0
5.6169e+09;-3.12292e-05;0
5.61705e+09;-3.12793e-05;0
5.6172e+09;-3.13297e-05;0
5.61735e+09;-3.13801e-05;0
5.6175e+09;-3.14306e-05;0
5.61765e+09;-3.14813e-05;0
5.6178e+09;-3.1532e-05;0
5.61795e+09;-3.15829e-05;0
5.6181e+09;-3.16339e-05;0
5.61825e+09;-3.1685e-05;0
5.6184e+09;-3.17363e-05;0
5.61855e+09;-3.17876e-05;0
5.6187e+09;-3.18391e-05;0
5.61885e+09;-3.18907e-05;0
5.619e+09;-3.19424e-05;0
5.61915e+09;-3.19942e-05;0
5.6193e+09;-3.20462e-05;0
5.61945e+09;-3.20983e-05;0
5.6196e+09;-3.21505e-05;0
5.61975e+09;-3.22028e-05;0
5.6199e+09;-3.22552e-05;0
5.62005e+09;-3.23078e-05;0
5.6202e+09;-3.23604e-05;0
5.62035e+09;-3.24132e-05;0
5.6205e+09;-3.24662e-05;0
5.62065e+09;-3.25192e-05;0
5.6208e+09;-3.25724e-05;0
5.62095e+09;-3.26257e-05;0
5.6211e+09;-3.26791e-05;0
5.62125e+09;-3.27326e-05;0
5.6214e+09;-3.27863e-05;0
5.62155e+09;-3.28401e-05;0
5.6217e+09;-3.2894e-05;0
5.62185e+09;-3.2948e-05;0
5.622e+09;-3.30022e-05;0
5.62215e+09;-3.30565e-05;0
5.6223e+09;-3.31109e-05;0
5.62245e+09;-3.31655e-05;0
5.6226e+09;-3.32201e-05;0
5.62275e+09;-3.32749e-05;0
5.6229e+09;-3.33299e-05;0
5.62305e+09;-3.33849e-05;0
5.6232e+09;-3.34401e-05;0
5.62335e+09;-3.34955e-05;0
5.6235e+09;-3.35509e-05;0
5.62365e+09;-3.36065e-05;0
5.6238e+09;-3.36622e-05;0
5.62395e+09;-3.37181e-05;0
5.6241e+09;-3.3774e-05;0
5.62425e+09;-3.38302e-05;0
5.6244e+09;-3.38864e-05;0
5.62455e+09;-3.39428e-05;0
5.6247e+09;-3.39993e-05;0
5.62485e+09;-3.40559e-05;0
5.625e+09;-3.41127e-05;0
5.62515e+09;-3.41696e-05;0
5.6253e+09;-3.42267e-05;0
5.62545e+09;-3.42839e-05;0
5.6256e+09;-3.43412e-05;0
5.62575e+09;-3.43987e-05;0
5.6259e+09;-3.44563e-05;0
5.62605e+09;-3.4514e-05;0
5.6262e+09;-3.45719e-05;0
5.62635e+09;-3.46299e-05;0
5.6265e+09;-3.4688e-05;0
5.62665e+09;-3.47463e-05;0
5.6268e+09;-3.48047e-05;0
5.62695e+09;-3.48633e-05;0
5.6271e+09;-3.4922e-05;0
5.62725e+09;-3.49809e-05;0
5.6274e+09;-3.50398e-05;0
5.62755e+09;-3.5099e-05;0
5.6277e+09;-3.51583e-05;0
5.62785e+09;-3.52177e-05;0
5.628e+09;-3.52772e-05;0
5.62815e+09;-3.53369e-05;0
5.6283e+09;-3.53968e-05;0
5.62845e+09;-3.54568e-05;0
5.6286e+09;-3.55169e-05;0
5.62875e+09;-3.55772e-05;0
5.6289e+09;-3.56376e-05;0
5.62905e+09;-3.56982e-05;0
5.6292e+09;-3.57589e-05;0
5.62935e+09;-3.58198e-05;0
5.6295e+09;-3.58808e-05;0
5.62965e+09;-3.5942e-05;0
5.6298e+09;-3.60033e-05;0
5.62995e+09;-3.60648e-05;0
5.6301e+09;-3.61264e-05;0
5.63025e+09;-3.61881e-05;0
5.6304e+09;-3.62501e-05;0
5.63055e+09;-3.63121e-05;0
5.6307e+09;-3.63743e-05;0
5.63085e+09;-3.64367e-05;0
5.631e+09;-3.64992e-05;0
5.63115e+09;-3.65619e-05;0
5.6313e+09;-3.66247e-05;0
5.63145e+09;-3.66877e-05;0
5.6316e+09;-3.67509e-05;0
5.63175e+09;-3.68142e-05;0
5.6319e+09;-3.68776e-05;0
5.63205e+09;-3.69412e-05;0
5.6322e+09;-3.7005e-05;0
5.63235e+09;-3.70689e-05;0
5.6325e+09;-3.7133e-05;0
5.63265e+09;-3.71972e-05;0
5.6328e+09;-3.72616e-05;0
5.63295e+09;-3.73262e-05;0
5.6331e+09;-3.73909e-05;0
5.63325e+09;-3.74557e-05;0
5.6334e+09;-3.75208e-05;0
5.63355e+09;-3.7586e-05;0
5.6337e+09;-3.76513e-05;0
5.63385e+09;-3.77168e-05;0
5.634e+09;-3.77825e-05;0
5.63415e+09;-3.78484e-05;0
5.6343e+09;-3.79144e-05;0
5.63445e+09;-3.79806e-05;0
5.6346e+09;-3.80469e-05;0
5.63475e+09;-3.81134e-05;0
5.6349e+09;-3.81801e-05;0
5.63505e+09;-3.82469e-05;0
5.6352e+09;-3.83139e-05;0
5.63535e+09;-3.83811e-05;0
5.6355e+09;-3.84484e-05;0
5.63565e+09;-3.85159e-05;0
5.6358e+09;-3.85836e-05;0
5.63595e+09;-3.86515e-05;0
5.6361e+09;-3.87195e-05;0
5.63625e+09;-3.87877e-05;0
5.6364e+09;-3.8856e-05;0
5.63655e+09;-3.89246e-05;0
5.6367e+09;-3.89933e-05;0
5.63685e+09;-3.90621e-05;0
5.637e+09;-3.91312e-05;0
5.63715e+09;-3.92004e-05;0
5.6373e+09;-3.92698e-05;0
5.63745e+09;-3.93394e-05;0
5.6376e+09;-3.94092e-05;0
5.63775e+09;-3.94791e-05;0
5.6379e+09;-3.95492e-05;0
5.63805e+09;-3.96195e-05;0
5.6382e+09;-3.96899e-05;0
5.63835e+09;-3.97606e-05;0
5.6385e+09;-3.98314e-05;0
5.63865e+09;-3.99024e-05;0
5.6388e+09;-3.99736e-05;0
5.63895e+09;-4.0045e-05;0
5.6391e+09;-4.01165e-05;0
5.63925e+09;-4.01883e-05;0
5.6394e+09;-4.02602e-05;0
5.63955e+09;-4.03323e-05;0
5.6397e+09;-4.04046e-05;0
5.63985e+09;-4.0477e-05;0
5.64e+09;-4.05497e-05;0
5.64015e+09;-4.06225e-05;0
5.6403e+09;-4.06956e-05;0
5.64045e+09;-4.07688e-05;0
5.6406e+09;-4.08422e-05;0
5.64075e+09;-4.09158e-05;0
5.6409e+09;-4.09896e-05;0
5.64105e+09;-4.10635e-05;0
5.6412e+09;-4.11377e-05;0
5.64135e+09;-4.12121e-05;0
5.6415e+09;-4.12866e-05;0
5.64165e+09;-4.13614e-05;0
5.6418e+09;-4.14363e-05;0
5.64195e+09;-4.15114e-05;0
5.6421e+09;-4.15868e-05;0
5.64225e+09;-4.16623e-05;0
5.6424e+09;-4.1738e-05;0
5.64255e+09;-4.18139e-05;0
5.6427e+09;-4.189e-05;0
5.64285e+09;-4.19663e-05;0
5.643e+09;-4.20428e-05;0
5.64315e+09;-4.21196e-05;0
5.6433e+09;-4.21965e-05;0
5.64345e+09;-4.22736e-05;0
5.6436e+09;-4.23509e-05;0
5.64375e+09;-4.24284e-05;0
5.6439e+09;-4.25061e-05;0
5.64405e+09;-4.25841e-05;0
5.6442e+09;-4.26622e-05;0
5.64435e+09;-4.27405e-05;0
5.6445e+09;-4.28191e-05;0
5.64465e+09;-4.28978e-05;0
5.6448e+09;-4.29768e-05;0
5.64495e+09;-4.30559e-05;0
5.6451e+09;-4.31353e-05;0
5.64525e+09;-4.32149e-05;0
5.6454e+09;-4.32947e-05;0
5.64555e+09;-4.33747e-05;0
5.6457e+09;-4.34549e-05;0
5.64585e+09;-4.35353e-05;0
5.646e+09;-4.36159e-05;0
5.64615e+09;-4.36968e-05;0
5.6463e+09;-4.37779e-05;0
5.64645e+09;-4.38591e-05;0
5.6466e+09;-4.39406e-05;0
5.64675e+09;-4.40223e-05;0
5.6469e+09;-4.41043e-05;0
5.64705e+09;-4.41864e-05;0
5.6472e+09;-4.42688e-05;0
5.64735e+09;-4.43514e-05;0
5.6475e+09;-4.44342e-05;0
5.64765e+09;-4.45172e-05;0
5.6478e+09;-4.46005e-05;0
5.64795e+09;-4.4684e-05;0
5.6481e+09;-4.47677e-05;0
5.64825e+09;-4.48516e-05;0
5.6484e+09;-4.49358e-05;0
5.64855e+09;-4.50201e-05;0
5.6487e+09;-4.51048e-05;0
5.64885e+09;-4.51896e-05;0
5.649e+09;-4.52747e-05;0
5.64915e+09;-4.536e-05;0
5.6493e+09;-4.54455e-05;0
5.64945e+09;-4.55312e-05;0
5.6496e+09;-4.56172e-05;0
5.64975e+09;-4.57034e-05;0
5.6499e+09;-4.57899e-05;0
5.65005e+09;-4.58766e-05;0
5.6502e+09;-4.59635e-05;0
5.65035e+09;-4.60507e-05;0
5.6505e+09;-4.61381e-05;0
5.65065e+09;-4.62257e-05;0
5.6508e+09;-4.63136e-05;0
5.65095e+09;-4.64017e-05;0
5.6511e+09;-4.649e-05;0
5.65125e+09;-4.65786e-05;0
5.6514e+09;-4.66675e-05;0
5.65155e+09;-4.67566e-05;0
5.6517e+09;-4.68459e-05;0
5.65185e+09;-4.69355e-05;0
5.652e+09;-4.70253e-05;0
5.65215e+09;-4.71153e-05;0
5.6523e+09;-4.72056e-05;0
5.65245e+09;-4.72962e-05;0
5.6526e+09;-4.7387e-05;0
5.65275e+09;-4.74781e-05;0
5.6529e+09;-4.75694e-05;0
5.65305e+09;-4.76609e-05;0
5.6532e+09;-4.77528e-05;0
5.65335e+09;-4.78448e-05;0
5.6535e+09;-4.79371e-05;0
5.65365e+09;-4.80297e-05;0
5.6538e+09;-4.81226e-05;0
5.65395e+09;-4.82157e-05;0
5.6541e+09;-4.8309e-05;0
5.65425e+09;-4.84026e-05;0
5.6544e+09;-4.84965e-05;0
5.65455e+09;-4.85906e-05;0
5.6547e+09;-4.8685e-05;0
5.65485e+09;-4.87797e-05;0
5.655e+09;-4.88746e-05;0
5.65515e+09;-4.89698e-05;0
5.6553e+09;-4.90652e-05;0
5.65545e+09;-4.9161e-05;0
5.6556e+09;-4.92569e-05;0
5.65575e+09;-4.93532e-05;0
5.6559e+09;-4.94497e-05;0
5.65605e+09;-4.95465e-05;0
5.6562e+09;-4.96436e-05;0
5.65635e+09;-4.9741e-05;0
5.6565e+09;-4.98386e-05;0
5.65665e+09;-4.99365e-05;0
5.6568e+09;-5.00346e-05;0
5.65695e+09;-5.01331e-05;0
5.6571e+09;-5.02318e-05;0
5.65725e+09;-5.03308e-05;0
5.6574e+09;-5.04301e-05;0
5.65755e+09;-5.05297e-05;0
5.6577e+09;-5.06295e-05;0
5.65785e+09;-5.07297e-05;0
5.658e+09;-5.08301e-05;0
5.65815e+09;-5.09308e-05;0
5.6583e+09;-5.10318e-05;0
5.65845e+09;-5.11331e-05;0
5.6586e+09;-5.12346e-05;0
5.65875e+09;-5.13365e-05;0
5.6589e+09;-5.14386e-05;0
5.65905e+09;-5.15411e-05;0
5.6592e+09;-5.16438e-05;0
5.65935e+09;-5.17468e-05;0
5.6595e+09;-5.18502e-05;0
5.65965e+09;-5.19538e-05;0
5.6598e+09;-5.20577e-05;0
5.65995e+09;-5.21619e-05;0
5.6601e+09;-5.22664e-05;0
5.66025e+09;-5.23713e-05;0
5.6604e+09;-5.24764e-05;0
5.66055e+09;-5.25818e-05;0
5.6607e+09;-5.26875e-05;0
5.66085e+09;-5.27936e-05;0
5.661e+09;-5.28999e-05;0
5.66115e+09;-5.30066e-05;0
5.6613e+09;-5.31135e-05;0
5.66145e+09;-5.32208e-05;0
5.6616e+09;-5.33284e-05;0
5.66175e+09;-5.34363e-05;0
5.6619e+09;-5.35445e-05;0
5.66205e+09;-5.3653e-05;0
5.6622e+09;-5.37618e-05;0
5.66235e+09;-5.3871e-05;0
5.6625e+09;-5.39805e-05;0
5.66265e+09;-5.40903e-05;0
5.6628e+09;-5.42004e-05;0
5.66295e+09;-5.43108e-05;0
5.6631e+09;-5.44216e-05;0
5.66325e+09;-5.45327e-05;0
5.6634e+09;-5.46441e-05;0
5.66355e+09;-5.47558e-05;0
5.6637e+09;-5.48679e-05;0
5.66385e+09;-5.49803e-05;0
5.664e+09;-5.50931e-05;0
5.66415e+09;-5.52061e-05;0
5.6643e+09;-5.53195e-05;0
5.66445e+09;-5.54333e-05;0
5.6646e+09;-5.55473e-05;0
5.66475e+09;-5.56617e-05;0
5.6649e+09;-5.57765e-05;0
5.66505e+09;-5.58916e-05;0
5.6652e+09;-5.6007e-05;0
5.66535e+09;-5.61228e-05;0
5.6655e+09;-5.62389e-05;0
5.66565e+09;-5.63554e-05;0
5.6658e+09;-5.64722e-05;0
5.66595e+09;-5.65894e-05;0
5.6661e+09;-5.67069e-05;0
5.66625e+09;-5.68247e-05;0
5.6664e+09;-5.6943e-05;0
5.66655e+09;-5.70615e-05;0
5.6667e+09;-5.71805e-05;0
5.66685e+09;-5.72997e-05;0
5.667e+09;-5.74194e-05;0
5.66715e+09;-5.75394e-05;0
5.6673e+09;-5.76597e-05;0
5.66745e+09;-5.77805e-05;0
5.6676e+09;-5.79016e-05;0
5.66775e+09;-5.8023e-05;0
5.6679e+09;-5.81448e-05;0
5.66805e+09;-5.8267e-05;0
5.6682e+09;-5.83896e-05;0
5.66835e+09;-5.85125e-05;0
5.6685e+09;-5.86358e-05;0
5.66865e+09;-5.87595e-05;0
5.6688e+09;-5.88836e-05;0
5.66895e+09;-5.9008e-05;0
5.6691e+09;-5.91328e-05;0
5.66925e+09;-5.9258e-05;0
5.6694e+09;-5.93836e-05;0
5.66955e+09;-5.95096e-05;0
5.6697e+09;-5.96359e-05;0
5.66985e+09;-5.97626e-05;0
5.67e+09;-5.98897e-05;0
5.67015e+09;-6.00173e-05;0
5.6703e+09;-6.01452e-05;0
5.67045e+09;-6.02735e-05;0
5.6706e+09;-6.04021e-05;0
5.67075e+09;-6.05312e-05;0
5.6709e+09;-6.06607e-05;0
5.67105e+09;-6.07906e-05;0
5.6712e+09;-6.09209e-05;0
5.67135e+09;-6.10516e-05;0
5.6715e+09;-6.11827e-05;0
5.67165e+09;-6.13141e-05;0
5.6718e+09;-6.14461e-05;0
5.67195e+09;-6.15784e-05;0
5.6721e+09;-6.17111e-05;0
5.67225e+09;-6.18442e-05;0
5.6724e+09;-6.19778e-05;0
5.67255e+09;-6.21117e-05;0
5.6727e+09;-6.22461e-05;0
5.67285e+09;-6.23809e-05;0
5.673e+09;-6.25162e-05;0
5.67315e+09;-6.26518e-05;0
5.6733e+09;-6.27879e-05;0
5.67345e+09;-6.29244e-05;0
5.6736e+09;-6.30613e-05;0
5.67375e+09;-6.31987e-05;0
5.6739e+09;-6.33365e-05;0
5.67405e+09;-6.34747e-05;0
5.6742e+09;-6.36133e-05;0
5.67435e+09;-6.37524e-05;0
5.6745e+09;-6.3892e-05;0
5.67465e+09;-6.40319e-05;0
5.6748e+09;-6.41724e-05;0
5.67495e+09;-6.43132e-05;0
5.6751e+09;-6.44545e-05;0
5.67525e+09;-6.45963e-05;0
5.6754e+09;-6.47385e-05;0
5.67555e+09;-6.48812e-05;0
5.6757e+09;-6.50243e-05;0
5.67585e+09;-6.51678e-05;0
5.676e+09;-6.53119e-05;0
5.67615e+09;-6.54564e-05;0
5.6763e+09;-6.56013e-05;0
5.67645e+09;-6.57467e-05;0
5.6766e+09;-6.58926e-05;0
5.67675e+09;-6.60389e-05;0
5.6769e+09;-6.61858e-05;0
5.67705e+09;-6.6333e-05;0
5.6772e+09;-6.64808e-05;0
5.67735e+09;-6.6629e-05;0
5.6775e+09;-6.67777e-05;0
5.67765e+09;-6.69269e-05;0
5.6778e+09;-6.70766e-05;0
5.67795e+09;-6.72268e-05;0
5.6781e+09;-6.73774e-05;0
5.67825e+09;-6.75285e-05;0
5.6784e+09;-6.76802e-05;0
5.67855e+09;-6.78323e-05;0
5.6787e+09;-6.79849e-05;0
5.67885e+09;-6.8138e-05;0
5.679e+09;-6.82916e-05;0
5.67915e+09;-6.84457e-05;0
5.6793e+09;-6.86003e-05;0
5.67945e+09;-6.87554e-05;0
5.6796e+09;-6.8911e-05;0
5.67975e+09;-6.90671e-05;0
5.6799e+09;-6.92238e-05;0
5.68005e+09;-6.93809e-05;0
5.6802e+09;-6.95386e-05;0
5.68035e+09;-6.96968e-05;0
5.6805e+09;-6.98555e-05;0
5.68065e+09;-7.00147e-05;0
5.6808e+09;-7.01744e-05;0
5.68095e+09;-7.03347e-05;0
5.6811e+09;-7.04955e-05;0
5.68125e+09;-7.06568e-05;0
5.6814e+09;-7.08187e-05;0
5.68155e+09;-7.09811e-05;0
5.6817e+09;-7.11441e-05;0
5.68185e+09;-7.13076e-05;0
5.682e+09;-7.14716e-05;0
5.68215e+09;-7.16362e-05;0
5.6823e+09;-7.18013e-05;0
5.68245e+09;-7.1967e-05;0
5.6826e+09;-7.21332e-05;0
5.68275e+09;-7.23e-05;0
5.6829e+09;-7.24673e-05;0
5.68305e+09;-7.26352e-05;0
5.6832e+09;-7.28037e-05;0
5.68335e+09;-7.29727e-05;0
5.6835e+09;-7.31423e-05;0
5.68365e+09;-7.33125e-05;0
5.6838e+09;-7.34832e-05;0
5.68395e+09;-7.36545e-05;0
5.6841e+09;-7.38264e-05;0
5.68425e+09;-7.39989e-05;0
5.6844e+09;-7.4172e-05;0
5.68455e+09;-7.43456e-05;0
5.6847e+09;-7.45198e-05;0
5.68485e+09;-7.46947e-05;0
5.685e+09;-7.48701e-05;0
5.68515e+09;-7.50461e-05;0
5.6853e+09;-7.52227e-05;0
5.68545e+09;-7.53999e-05;0
5.6856e+09;-7.55777e-05;0
5.68575e+09;-7.57561e-05;0
5.6859e+09;-7.59352e-05;0
5.68605e+09;-7.61148e-05;0
5.6862e+09;-7.62951e-05;0
5.68635e+09;-7.6476e-05;0
5.6865e+09;-7.66575e-05;0
5.68665e+09;-7.68396e-05;0
5.6868e+09;-7.70223e-05;0
5.68695e+09;-7.72057e-05;0
5.6871e+09;-7.73897e-05;0
5.68725e+09;-7.75744e-05;0
5.6874e+09;-7.77597e-05;0
5.68755e+09;-7.79456e-05;0
5.6877e+09;-7.81322e-05;0
5.68785e+09;-7.83194e-05;0
5.688e+09;-7.85073e-05;0
5.68815e+09;-7.86958e-05;0
5.6883e+09;-7.8885e-05;0
5.68845e+09;-7.90748e-05;0
5.6886e+09;-7.92653e-05;0
5.68875e+09;-7.94565e-05;0
5.6889e+09;-7.96483e-05;0
5.68905e+09;-7.98408e-05;0
5.6892e+09;-8.0034e-05;0
5.68935e+09;-8.02278e-05;0
5.6895e+09;-8.04224e-05;0
5.68965e+09;-8.06176e-05;0
5.6898e+09;-8.08135e-05;0
5.68995e+09;-8.10101e-05;0
5.6901e+09;-8.12074e-05;0
5.69025e+09;-8.14053e-05;0
5.6904e+09;-8.1604e-05;0
5.69055e+09;-8.18034e-05;0
5.6907e+09;-8.20035e-05;0
5.69085e+09;-8.22043e-05;0
5.691e+09;-8.24058e-05;0
5.69115e+09;-8.26081e-05;0
5.6913e+09;-8.2811e-05;0
5.69145e+09;-8.30147e-05;0
5.6916e+09;-8.32191e-05;0
5.69175e+09;-8.34242e-05;0
5.6919e+09;-8.36301e-05;0
5.69205e+09;-8.38367e-05;0
5.6922e+09;-8.4044e-05;0
5.69235e+09;-8.42521e-05;0
5.6925e+09;-8.44609e-05;0
5.69265e+09;-8.46705e-05;0
5.6928e+09;-8.48808e-05;0
5.69295e+09;-8.50919e-05;0
5.6931e+09;-8.53038e-05;0
5.69325e+09;-8.55164e-05;0
5.6934e+09;-8.57298e-05;0
5.69355e+09;-8.5944e-05;0
5.6937e+09;-8.61589e-05;0
5.69385e+09;-8.63746e-05;0
5.694e+09;-8.65911e-05;0
5.69415e+09;-8.68084e-05;0
5.6943e+09;-8.70265e-05;0
5.69445e+09;-8.72454e-05;0
5.6946e+09;-8.7465e-05;0
5.69475e+09;-8.76855e-05;0
5.6949e+09;-8.79068e-05;0
5.69505e+09;-8.81289e-05;0
5.6952e+09;-8.83518e-05;0
5.69535e+09;-8.85755e-05;0
5.6955e+09;-8.88001e-05;0
5.69565e+09;-8.90254e-05;0
5.6958e+09;-8.92516e-05;0
5.69595e+09;-8.94787e-05;0
5.6961e+09;-8.97066e-05;0
5.69625e+09;-8.99353e-05;0
5.6964e+09;-9.01649e-05;0
5.69655e+09;-9.03953e-05;0
5.6967e+09;-9.06265e-05;0
5.69685e+09;-9.08587e-05;0
5.697e+09;-9.10917e-05;0
5.69715e+09;-9.13255e-05;0
5.6973e+09;-9.15603e-05;0
5.69745e+09;-9.17959e-05;0
5.6976e+09;-9.20324e-05;0
5.69775e+09;-9.22697e-05;0
5.6979e+09;-9.2508e-05;0
